Date,Positive,Negative,Neutral,NEO,NVolume,BTC,BVolume,ETH,EVolume
2017-10-27,21,11,7,28.756399,28919000,5780.899902,1710130048,297.423004,257168992
2017-10-26,26,13,3,28.327499,35987900,5904.830078,1905040000,296.527008,270272992
2017-10-25,30,14,9,28.543501,35558400,5750.799805,1966989952,297.924988,325040000
2017-10-24,40,36,8,30.1493,78225600,5526.640137,2735699968,298.328003,684281024
2017-10-23,40,13,2,27.511101,28154800,5930.319824,2401840128,286.950012,482336000
2017-10-22,20,21,7,28.7913,36184100,6008.419922,2034630016,295.446014,327387008
2017-10-21,16,14,6,27.126301,34058900,6031.600098,2207099904,300.187012,408014016
2017-10-20,23,21,6,27.751699,36933700,6011.450195,2354429952,304.006012,396672992
2017-10-19,29,28,9,28.6604,30401400,5708.52002,1780540032,308.088013,349830016
2017-10-18,32,24,9,29.671,49659700,5590.689941,2399269888,314.319,606113984
2017-10-17,49,35,14,31.398701,74210000,5605.509766,1821570048,317.082001,509924000
2017-10-16,23,13,5,28.527399,34713200,5725.589844,2008070016,333.384003,692884992
2017-10-15,19,15,7,27.7318,31189200,5678.189941,1976039936,336.595001,635406976
2017-10-14,18,8,2,27.8001,33551100,5831.790039,1669030016,339.627991,516561984
2017-10-13,40,18,13,29.351601,81365000,5647.209961,3615480064,338.756989,1304359936
2017-10-12,38,23,9,28.179899,61080400,5446.910156,2791610112,304.135986,527556992
2017-10-11,28,25,7,29.9611,33627700,4826.47998,1222279936,303.455994,264146000
2017-10-10,37,20,7,29.3083,48223600,4781.990234,1597139968,299.869995,359705984
2017-10-09,44,31,11,29.1012,98290304,4772.02002,1968739968,297.391998,559467008
2017-10-08,56,55,17,32.065701,107725000,4610.47998,1313869952,308.608002,293167008
2017-10-07,21,10,7,36.139099,48058800,4426.890137,906928000,311.123993,342204992
2017-10-06,36,23,11,33.517601,47267100,4370.810059,1069939968,308.588013,318664000
2017-10-05,30,32,6,32.275902,66785000,4328.410156,1161769984,295.863007,253747008
2017-10-04,33,19,16,31.158199,60565900,4229.359863,1116770048,292.65799,257906000
2017-10-03,35,29,11,33.606899,74199600,4317.47998,1288019968,292.463013,321680000
2017-10-02,90,57,21,36.741001,116098000,4409.319824,1431730048,297.475006,339443008
2017-10-01,57,32,17,35.7202,72169504,4403.740234,1208210048,302.337006,306184992
2017-09-30,58,33,26,34.214802,82181600,4338.709961,1207449984,301.464996,332439008
2017-09-29,55,28,9,28.6369,72558304,4163.069824,1367049984,291.46701,541374976
2017-09-28,85,54,26,29.763201,101195000,4174.72998,1712320000,299.154999,501894016
2017-09-27,139,98,32,31.7932,163163008,4200.669922,1686880000,306.46701,550243968
2017-09-26,97,59,21,26.376301,65868600,3892.350098,1043740032,287.437988,345800992
2017-09-25,104,62,26,26.0179,81225504,3926.070068,1374210048,292.332001,483160992
2017-09-24,34,8,7,19.787001,11967200,3682.840088,768014976,282.483002,571411008
2017-09-23,41,23,9,20.181601,17216800,3792.399902,928113984,286.167999,450934016
2017-09-22,46,31,7,18.686701,22480200,3630.699951,1194829952,264.309998,430080992
2017-09-21,23,14,7,17.447201,21587400,3631.040039,1411480064,258.579987,601265984
2017-09-20,26,12,11,19.7456,14058200,3905.949951,1213830016,283.742004,421404000
2017-09-19,39,17,16,19.941601,30451900,3924.969971,1563980032,282.803986,646908992
2017-09-18,28,12,7,21.2237,27647600,4065.199951,1943209984,293.497009,1127750016
2017-09-17,30,23,7,19.8594,18695100,3582.879883,1239149952,251.748993,427452000
2017-09-16,51,38,11,20.7593,50210000,3625.040039,1818400000,246.522003,711737024
2017-09-15,44,39,16,18.739201,50811700,3637.52002,4148069888,250.464005,1935699968
2017-09-14,65,52,13,15.694,42221500,3154.949951,2716310016,213.908005,1184589952
2017-09-13,36,34,10,20.0613,37258400,3882.590088,2219409920,277.112,921692032
2017-09-12,26,26,5,20.972799,40702300,4130.810059,1864530048,291.463989,753144000
2017-09-11,34,38,11,21.8766,27835300,4161.27002,1557330048,294.532013,571307008
2017-09-10,35,30,16,22.7474,54002500,4122.939941,1679090048,288.747009,698326016
2017-09-09,34,15,11,21.9578,47199500,4226.060059,1386230016,294.404999,528620992
2017-09-08,47,44,18,24.8624,112252000,4228.75,2700890112,296.497009,1098780032
2017-09-07,173,115,37,30.7831,214000992,4599.879883,1844620032,329.428009,718624000
2017-09-06,51,59,22,21.357201,77746304,4597.120117,2172100096,334.338013,1058830016
2017-09-05,60,55,24,22.7974,91402304,4376.529785,2697969920,312.988007,1551049984
2017-09-04,118,149,44,21.833599,189916992,4236.310059,2987330048,295.17099,1801689984
2017-09-03,28,26,11,30.3188,43232300,4582.959961,1933190016,347.484009,986265984
2017-09-02,73,52,20,31.7218,92722600,4578.77002,2722139904,348.984009,1483600000
2017-09-01,40,36,20,32.0084,75418896,4892.009766,2599079936,387.740997,874222016
2017-08-31,49,31,19,33.161201,49957300,4703.390137,1944930048,383.041992,706254016
2017-08-30,81,86,33,33.097,97289600,4565.299805,1937849984,378.484985,1333319936
2017-08-29,120,177,44,33.655602,168534000,4579.02002,2486080000,370.666992,1220029952
2017-08-28,49,47,17,38.451801,41401000,4382.660156,1959330048,347.747009,854318976
2017-08-27,50,38,21,40.093201,50649600,4382.879883,1537459968,347.893005,633369984
2017-08-26,37,30,13,38.585602,41017800,4352.399902,1511609984,333.881989,514180992
2017-08-25,51,47,24,40.297001,47772200,4371.600098,1727970048,331.915009,760329024
2017-08-24,59,43,14,42.0532,63875500,4334.680176,2037750016,325.610992,697665024
2017-08-23,93,70,39,40.003502,131763000,4151.52002,2369819904,317.519012,811990016
2017-08-22,54,50,20,35.853901,68265296,4100.52002,3764239872,314.785004,1336400000
2017-08-21,56,46,27,35.297798,85955000,4001.73999,2800890112,321.591003,2448969984
2017-08-20,42,31,16,38.185501,85862200,4087.659912,2109769984,301.428009,571947008
2017-08-19,103,78,33,39.973301,168358000,4193.700195,2975820032,297.470001,860201984
2017-08-18,74,67,36,38.847401,209844992,4160.620117,2941710080,295.589996,936160000
2017-08-17,97,98,46,40.693699,191410000,4331.689941,2553359872,301.457001,909494016
2017-08-16,100,77,33,45.5364,170272992,4376.629883,2272039936,302.266998,967643008
2017-08-15,127,111,30,47.494598,262800992,4181.930176,3258050048,289.817993,1051800000
2017-08-14,132,91,58,47.434898,343704992,4325.129883,2463089920,300.096985,864390976
2017-08-13,186,172,61,46.6455,448654016,4073.26001,3159089920,298.063995,1369369984
2017-08-12,68,51,38,36.614799,177772000,3884.709961,2219589888,310.601013,1111650048
2017-08-11,133,132,53,33.5028,382070016,3650.620117,2021190016,308.864014,953576000
2017-08-10,174,174,54,36.1796,360124992,3381.280029,1515110016,295.891998,1076819968
2017-08-09,54,44,19,21.749599,116795000,3342.469971,1468960000,296.027008,2638579968
2017-08-08,57,50,20,18.273899,124589000,3419.939941,1752760064,296.769012,1502409984
2017-08-07,75,67,22,18.676901,166514000,3378.939941,1482279936,269.179993,935726976
2017-08-06,36,36,11,15.2109,81450800,3213.939941,1105030016,261.566986,1482979968
2017-08-05,19,19,4,14.0207,82680400,3252.909912,1945699968,256.506989,1332999936
2017-08-04,21,7,6,10.4259,56285500,2895.889893,1002120000,223.072998,539782976
2017-08-03,23,15,5,10.6746,49848800,2804.72998,804796992,225.341995,557217024
2017-08-02,4,3,1,8.10865,17559000,2710.669922,1094950016,219.951996,632606016
2017-08-01,5,6,0,7.8603,18527900,2718.26001,1324669952,226.768997,1585330048
2017-07-31,3,2,0,7.32898,10856600,2875.340088,860574976,203.871002,569414016
2017-07-30,5,3,0,7.14805,9006030,2757.179932,705942976,197.977997,596233984
2017-07-29,7,5,2,7.26191,10518400,2726.449951,803745984,205.789001,824355008
2017-07-28,8,4,3,7.09404,15725800,2809.01001,1380099968,193.123001,562571008
2017-07-27,8,5,2,7.72428,15251100,2671.780029,789104000,204.317993,393283008
2017-07-26,1,2,0,7.17434,16765600,2529.449951,937404032,203.953003,717692032
2017-07-25,11,3,1,7.35402,19480400,2576.47998,1460089984,206.710007,1095760000
2017-07-24,3,3,3,8.46254,21283700,2754.860107,866473984,224.710999,431691008
2017-07-23,11,3,2,8.5651,29915100,2730.399902,1072840000,225.951004,649614976
2017-07-22,16,6,0,8.62277,32890800,2810.120117,1177129984,229.475998,618259968
2017-07-21,6,2,2,7.41809,21298000,2667.76001,1489449984,218.304993,1006129984
2017-07-20,11,5,0,7.21231,25476100,2817.600098,2249260032,227.264999,2224999936
2017-07-19,2,0,1,5.88212,14255500,2273.429932,1245100032,199.703003,2328790016
2017-07-18,4,0,0,6.02437,18101700,2318.879883,1512450048,234.391006,2709260032
2017-07-17,6,1,0,5.76735,15013000,2228.409912,1201760000,193.423996,1669500032
2017-07-16,1,3,2,5.04473,9498420,1929.819946,1182870016,157.363007,1516889984
2017-07-15,4,1,0,5.02586,11294200,1998.859985,993608000,170.654999,810451968
2017-07-14,1,2,1,5.54312,12351000,2233.340088,882502976,199.662003,749382016
2017-07-13,2,1,0,6.29405,17824000,2357.899902,835769984,209.733002,828489024
2017-07-12,2,1,2,6.63069,23337300,2398.840088,1117410048,230.774002,1241190016
2017-07-11,5,0,0,5.3965,20182900,2337.790039,1329760000,197.404007,1440950016
2017-07-10,3,0,2,6.02885,11395300,2372.560059,1111200000,215.356995,937219008
2017-07-09,2,0,1,6.89522,10422500,2518.439941,527856000,242.136993,505118016
2017-07-08,3,2,1,7.44984,24138500,2571.340088,733329984,251.697006,754958016
2017-07-07,4,5,1,6.77146,16409500,2518.659912,917411968,245.990997,687251968
2017-07-06,4,1,0,7.83842,17932500,2608.560059,761956992,270.549011,623080000
2017-07-05,4,3,1,8.03034,29368100,2601.98999,941566016,268.773987,790256000
2017-07-04,2,1,0,7.78288,15781600,2601.639893,985516032,273.303009,687691008
2017-07-03,3,1,1,8.21586,28820400,2564.060059,964112000,282.89801,851408000
2017-07-02,5,0,2,8.09519,47478700,2506.469971,803747008,287.987,1123330048
2017-07-01,0,1,1,7.94949,33128400,2434.550049,779913984,274.601013,1089200000
2017-06-30,6,2,1,8.72938,43355500,2480.840088,860273024,294.915985,1011800000
2017-06-29,3,1,0,9.7692,77050000,2539.320068,949979008,302.882996,1508579968
2017-06-28,7,3,1,8.38137,72982304,2574.790039,1183869952,327.927002,2056550016
2017-06-27,8,2,3,6.83425,71029696,2552.449951,1489789952,293.088013,1973869952
2017-06-26,3,2,2,5.5304,27615900,2478.449951,1663280000,272.691986,2081810048
2017-06-25,3,0,0,5.94729,24890900,2589.409912,1161100032,303.247986,1186880000
2017-06-24,6,0,2,6.29539,33359500,2608.719971,982750016,323.696014,673585024
2017-06-23,5,2,0,6.84087,67033300,2744.909912,961318976,341.739014,593206976
2017-06-22,13,8,4,6.93939,115249000,2705.409912,1097939968,336.371002,925766976
2017-06-21,3,1,0,10.1467,88374400,2689.100098,1626579968,336.872009,1420130048
2017-06-20,2,1,0,8.00136,126661000,2721.790039,1854189952,359.005005,1020390016
2017-06-19,1,2,0,11.7182,281340992,2589.600098,1446840064,370.056,685171968
2017-06-18,3,0,1,5.26217,61381000,2548.290039,1178659968,371.458008,904702976
2017-06-17,3,0,0,3.75723,82601000,2655.879883,1534509952,379.414001,904652992
2017-06-16,7,2,0,2.77209,45782200,2518.560059,1195190016,370.22699,1096280064
2017-06-15,3,1,0,1.78329,9550940,2464.580078,2026259968,361.933014,2463450112
2017-06-14,5,1,2,1.74108,10497200,2506.370117,1696560000,359.053009,1272579968
2017-06-13,2,0,0,1.80889,10456500,2717.02002,1781200000,397.536987,1717379968
2017-06-12,6,1,0,1.50676,7492490,2659.629883,2569530112,401.48999,2882650112
2017-06-11,3,1,1,1.66993,6479410,2958.110107,1752400000,340.609009,1373219968
2017-06-10,3,3,1,1.67774,17295300,2947.709961,2018889984,337.667999,1611629952
2017-06-09,2,1,0,1.55393,9728020,2823.810059,1348950016,281.737,557985984
2017-06-08,4,1,0,1.35771,7118290,2805.620117,1281170048,261.665985,385494016
2017-06-07,1,3,1,1.27783,2994510,2732.159912,1517709952,258.071014,461648992
2017-06-06,4,1,2,1.33861,5234170,2863.199951,2089609984,264.466003,741553024
2017-06-05,2,3,0,1.27713,3876920,2686.810059,1369309952,248.464005,435660000
2017-06-04,3,2,0,1.2562,2572220,2511.810059,1355120000,245.332001,753820032
2017-06-03,5,1,0,1.258,4049740,2515.350098,1514950016,224.376007,427896000
2017-06-02,3,2,2,1.35194,7157890,2488.550049,1317030016,223.774994,469532000
2017-06-01,2,2,0,1.23752,8061920,2407.879883,1653180032,222.238998,812924032
2017-05-31,4,1,0,1.02527,3001020,2286.409912,1544829952,230.669006,1271600000
2017-05-30,5,2,1,1.02386,5393720,2175.469971,1443970048,231.910995,1586669952
2017-05-29,1,1,0,0.966765,2171000,2255.610107,994625024,194.908997,718828032
2017-05-28,1,3,0,0.930106,5133830,2155.800049,1147139968,170.511002,717971008
2017-05-27,0,1,0,0.982348,7025920,2038.869995,1700480000,157.757996,1217059968
2017-05-26,1,1,2,0.826549,6847940,2202.419922,1763480064,160.403,792457984
2017-05-25,2,2,1,1.10608,12458000,2304.97998,2406700032,174.445999,943636992
2017-05-24,3,2,0,1.75706,22900400,2443.639893,1725379968,190.046005,561014016
2017-05-23,2,1,1,0.877157,3858760,2320.419922,1378749952,181.951996,530708992
2017-05-22,1,1,1,0.720486,2331300,2173.399902,1942220032,174.261002,1188909952
2017-05-21,3,1,2,0.664141,2621930,2041.199951,1147859968,157.936996,570361024
2017-05-20,2,2,0,0.665485,1476170,2084.72998,961336000,126.521004,331455008
2017-05-19,2,1,0,0.63186,1884600,1987.709961,1157289984,129.526993,626945024
2017-05-18,5,2,0,0.539481,1201540,1888.650024,894321024,96.906303,196236992
2017-05-17,6,3,1,0.531643,1328670,1839.089966,1064729984,89.860397,183031008
2017-05-16,2,2,0,0.463667,637204,1734.449951,959044992,89.438004,152284992
2017-05-15,5,3,1,0.470057,897219,1738.430054,731529024,92.414902,170999008
2017-05-14,1,0,0,0.477543,501693,1808.910034,437196000,90.786499,66046600
2017-05-13,3,2,2,0.484544,616908,1804.910034,579635008,90.835403,88742200
2017-05-12,2,0,0,0.487684,548028,1724.23999,740984000,88.655403,145824992
2017-05-11,3,1,1,0.481077,953152,1848.569946,799489984,89.8797,132722000
2017-05-10,4,0,1,0.503894,843243,1787.130005,915723008,89.524902,145602000
2017-05-09,12,0,2,0.44937,1076450,1755.359985,1167920000,91.162903,363433984
2017-05-08,3,0,0,0.496572,1025750,1723.349976,1340320000,91.420403,231344000
2017-05-07,2,1,0,0.535792,1249060,1596.709961,1080029952,94.007301,183295008
2017-05-06,1,0,0,0.58767,1341720,1578.800049,582529984,97.813499,151462000
2017-05-05,1,2,1,0.576426,2660100,1555.449951,946035968,94.398499,331928000
2017-05-04,2,1,0,0.500309,2317450,1537.670044,933548992,96.9814,366847008
2017-05-03,2,1,0,0.343782,758237,1490.089966,583795968,79.718201,141922000
2017-05-02,1,0,1,0.314833,588824,1452.819946,477337984,77.263802,193772992
2017-05-01,1,1,2,0.318838,1142050,1421.599976,713624000,76.296997,376841984
2017-04-30,1,2,1,0.360099,1631520,1347.890015,413115008,79.021202,229944992
2017-04-29,3,0,0,0.271729,960013,1321.790039,422705984,68.3769,165448000
2017-04-28,4,0,1,0.229255,473689,1316.47998,527488992,70.159203,346545984
2017-04-27,2,5,0,0.202092,327972,1317.72998,449196992,62.167702,246775008
2017-04-26,8,2,0,0.184577,185400,1281.079956,329631008,52.720299,104884000
2017-04-25,7,0,1,0.183504,241805,1265.48999,242556000,49.891201,38264600
2017-04-24,3,1,1,0.173758,262706,1250.150024,235806000,50.031502,55580600
2017-04-23,2,0,0,0.17496,175678,1207.209961,258951008,48.4893,36234000
2017-04-22,1,0,0,0.183058,288119,1231.709961,249320000,48.553001,37357600
2017-04-21,3,0,1,0.178122,263127,1222.050049,272167008,48.2244,45048300
2017-04-20,1,0,1,0.184725,222525,1229.079956,315108000,49.672199,79600896
2017-04-19,1,2,0,0.189408,297302,1210.290039,288060992,48.305302,76281000
2017-04-18,1,0,2,0.180479,348694,1211.670044,270524000,50.7075,78748496
2017-04-17,3,1,1,0.191489,331308,1193.910034,253206000,48.3046,44013300
2017-04-16,3,2,0,0.192076,167886,1182.939941,183231008,48.718498,31343800
2017-04-15,5,0,0,0.192164,76566,1172.52002,203559008,49.101501,66207800
2017-04-14,2,3,0,0.192958,103138,1167.540039,254827008,47.5741,91674400
2017-04-13,4,0,0,0.191686,147722,1169.280029,351968992,50.219398,157200000
2017-04-12,4,2,2,0.195553,192252,1200.369995,288702016,46.2873,88045696
2017-04-11,3,2,0,0.197826,257457,1205.01001,216182000,43.4072,38303300
2017-04-10,3,0,0,0.207874,208420,1187.130005,215883008,43.4352,44061500
2017-04-09,5,0,0,0.188861,97362,1187.869995,242343008,43.266998,55143000
2017-04-08,2,1,0,0.190221,54654,1175.949951,209312000,44.307098,74138800
2017-04-07,3,0,2,0.188531,81618,1176.900024,317022016,42.162601,81474704
2017-04-06,2,1,1,0.18643,82505,1182.680054,511222016,43.2421,147120000
2017-04-05,4,1,1,0.184719,102043,1124.780029,414784000,45.304001,119733000
2017-04-04,2,1,1,0.185002,148096,1133.25,436310016,44.641899,157568000
2017-04-03,2,1,0,0.199703,104805,1143.810059,580444032,44.3564,190512992
2017-04-02,1,0,0,0.20548,102369,1102.170044,514187008,48.748699,134604000
2017-04-01,6,1,0,0.205017,109993,1080.5,289633984,50.699501,92461904
2017-03-31,7,1,0,0.203541,291529,1071.790039,447287008,50.0373,151416000
2017-03-30,3,2,0,0.210556,504940,1026.430054,352968992,52.205799,86885696
2017-03-29,3,1,0,0.212428,335567,1039.969971,298457984,53.126099,144998000
2017-03-28,1,0,0,0.220632,821674,1047.150024,326332000,50.774899,97745296
2017-03-27,5,1,0,0.186426,201563,1045.77002,372535008,49.666901,118978000
2017-03-26,5,1,0,0.160384,37656,966.724976,303668000,50.521599,106859000
2017-03-25,2,3,0,0.167305,47641,972.778992,435803008,51.25,223059008
2017-03-24,2,1,0,0.166465,52184,937.52002,491038016,53.107498,297046016
2017-03-23,4,0,0,0.166412,38169,1038.589966,248540000,43.678398,100724000
2017-03-22,1,0,2,0.173143,157814,1049.140015,380840992,42.342098,113952000
2017-03-21,5,1,0,0.164934,234287,1120.540039,337391008,43.1451,91265400
2017-03-20,3,1,1,0.153898,68539,1054.22998,286529984,43.390202,154700992
2017-03-19,2,1,0,0.15756,68673,1036.73999,406648000,44.740101,239430000
2017-03-18,1,2,2,0.158987,188985,973.817993,621302016,34.160198,262180000
2017-03-17,2,0,0,0.139902,63413,1100.22998,706598976,46.827999,497534016
2017-03-16,4,0,0,0.131867,20678,1187.810059,638568000,46.345798,454417984
2017-03-15,3,2,0,0.128653,16169,1249.609985,297804992,35.055901,170344000
2017-03-13,4,1,0,0.136979,23196,1231.920044,380276992,28.592899,255488000
2017-03-11,2,1,2,0.142142,32281,1175.829956,283320000,21.4725,69150096
2017-03-10,5,0,0,0.131476,34319,1116.719971,563795968,19.3323,87506800
2017-03-09,4,0,5,0.132026,21035,1188.48999,212283008,17.7547,31418400
2017-03-08,1,1,0,0.116242,5536,1150,332603008,16.6513,44304600
2017-03-07,2,0,0,0.122573,8291,1223.540039,291256000,18.888599,37972200
2017-03-06,1,1,1,0.12345,10659,1272.829956,153656992,19.6057,32432700
2017-03-05,2,0,1,0.121757,4192,1267.119995,134127000,19.302299,26816300
2017-03-03,2,2,1,0.122444,9499,1274.98999,315739008,19.459,95863400
2017-03-02,5,2,1,0.119301,8963,1251.01001,368275008,19.030199,83627104
2017-03-01,4,1,1,0.135197,12914,1222.5,229056992,17.349701,44927500
2017-02-28,2,0,1,0.117443,19659,1179.969971,184956000,15.8172,65478900
2017-02-27,1,1,0,0.115376,8960,1179.969971,131570000,15.3965,31667000
2017-02-26,6,0,1,0.114986,8433,1165.199951,116486000,14.52,20307500
2017-02-25,1,1,1,0.114526,9339,1143.839966,139960992,13.5487,18533900
2017-02-24,6,0,1,0.121185,17386,1173.680054,330759008,13.0692,19574400
2017-02-23,0,1,0,0.118724,6304,1166.719971,189454000,13.1194,14522300
2017-02-22,3,3,1,0.121959,6903,1117.439941,136100000,12.5997,10360900
2017-02-21,6,0,1,0.121561,14370,1115.300049,186868992,12.6684,15183300
2017-02-20,2,1,0,0.121475,10971,1079.97998,109478000,12.4301,12994400
2017-02-19,3,1,0,0.122905,4321,1047.869995,77423296,12.7585,7799740
2017-02-18,1,1,0,0.124431,13458,1054.420044,99073504,12.8102,9370010
2017-02-17,2,0,0,0.122661,28259,1046.209961,136474000,12.6765,11636500
2017-02-16,1,1,0,0.126088,10795,1027.439941,122277000,12.9037,38002600
2017-02-15,1,0,0,0.112729,5690,1007.47998,89759400,12.9197,18464700
2017-02-14,4,0,1,0.116603,6788,1004.549988,137946000,13.0252,42911500
2017-02-13,0,1,1,0.118286,6977,990.642029,100607000,11.2695,7216520
2017-02-12,5,1,0,0.121566,3330,999.18103,67530000,11.3992,6264900
2017-02-11,4,1,1,0.125607,743,1004.450012,102261000,11.3495,7544520
2017-02-10,5,1,0,0.125761,2605,988.674011,190452000,11.2789,11914200
2017-02-09,5,2,1,0.127476,10870,994.382996,407220000,11.0322,18400300
2017-02-08,2,0,2,0.129568,8268,1063.069946,201855008,11.4312,9688630
2017-02-07,6,1,0,0.133135,5302,1061.349976,146007008,11.5153,7629640
2017-02-06,5,0,0,0.126788,10498,1038.150024,111762000,11.3894,5695440
2017-02-05,1,2,0,0.131582,2685,1027.339966,114208000,11.353,5942960
2017-02-04,0,3,0,0.135867,10217,1042.900024,155064000,11.4335,14139500
2017-02-03,0,1,1,0.134264,9702,1029.910034,201278000,11.1145,12897800
2017-02-02,2,1,0,0.145699,2973,1011.799988,145820992,10.8214,10172500
2017-02-01,2,3,0,0.147218,4496,989.02301,150110000,10.7321,12852200
2017-01-31,1,0,0,0.147016,17416,970.403015,164582000,10.7275,11648700
2017-01-30,4,3,0,0.15376,9285,920.382019,78227296,10.5712,8042180
2017-01-29,5,0,1,0.141204,11695,919.495972,60851700,10.484,4689950
2017-01-28,5,1,1,0.134674,7066,921.590027,68979600,10.565,6580700
2017-01-27,4,0,1,0.130343,9238,919.75,125594000,10.5373,7189170
2017-01-26,2,1,0,0.133612,7694,917.585999,131958000,10.5891,8465020
2017-01-25,12,0,0,0.124216,6427,901.541992,120831000,10.5705,6751450
2017-01-24,3,1,0,0.120213,7139,892.687012,111349000,10.6325,8327330
2017-01-23,2,1,3,0.129948,7175,921.012024,73588600,10.8208,7267210
2017-01-22,0,1,1,0.114313,6468,924.672974,116573000,10.7032,8678620
2017-01-21,2,1,1,0.116309,15335,921.789001,111158000,10.9092,11937600
2017-01-20,2,1,1,0.117809,16255,895.026001,86728400,10.6006,10992800
2017-01-19,3,0,1,0.116619,14984,899.072998,105625000,10.3972,8347550
2017-01-18,1,0,0,0.123035,7457,886.617981,225676992,10.2278,10788200
2017-01-17,3,1,0,0.116638,7960,907.937988,155095008,10.3023,18391900
2017-01-16,4,0,0,0.119649,5112,831.533997,82755200,9.6365,14937400
2017-01-15,1,1,0,0.123732,6954,821.797974,71013600,9.90426,14837900
2017-01-14,2,0,2,0.122939,9262,818.411987,93063296,9.64666,20085800
2017-01-13,3,0,1,0.121321,50365,823.984009,168968000,9.7695,25066600
2017-01-12,1,2,2,0.124122,59945,804.833984,222326000,9.86133,30453800
2017-01-11,2,2,1,0.115138,120522,777.757019,310928992,9.71776,26823500
2017-01-10,4,0,0,0.133864,126915,907.679016,115808000,10.5496,10879700
2017-01-08,2,2,0,0.132609,69033,911.198975,158715008,10.2898,16676600
2017-01-07,4,0,0,0.131104,53818,908.585022,279550016,9.86719,23153600
2017-01-06,7,0,0,0.135472,54666,902.200989,351876000,10.2547,29471800
2017-01-05,5,1,2,0.13107,206224,1013.380005,510199008,10.2544,41557400
2017-01-04,5,0,0,0.136734,94045,1154.72998,344945984,11.2516,41051200
2017-01-03,3,1,0,0.140422,90544,1043.839966,185168000,9.72525,33625200
2017-01-02,1,0,1,0.145642,75921,1021.75,222184992,8.37851,14579600
2017-01-01,3,1,0,0.141841,63512,998.325012,147775008,8.17257,14731700
2016-12-31,1,1,0,0.144763,61000,963.742981,99135104,7.9691,9066800
2016-12-30,3,2,0,0.147527,69464,961.237976,187474000,8.15998,13909900
2016-12-29,1,0,1,0.14095,100992,973.497009,199320000,8.28416,27543800
2016-12-28,3,1,0,0.150689,118030,975.921021,236630000,7.52011,17453300
2016-12-27,4,0,0,0.158032,265268,933.197998,167308000,7.17082,8778610
2016-12-26,2,0,0,0.166597,579250,907.609985,123771000,7.27409,5836810
2016-12-25,2,2,0,0.146788,239670,896.182983,143664992,7.17508,8671840
2016-12-24,1,0,0,0.146916,132934,898.822021,137727008,7.26577,7626020
2016-12-23,1,2,0,0.137593,187645,921.984009,275564000,7.16615,19613100
2016-12-22,1,1,1,0.155065,544880,864.539978,200027008,7.585,16376700
2016-12-21,5,3,1,0.167117,635204,834.281006,155576000,7.9144,9393550
2016-12-20,4,0,1,0.120868,73913,800.875977,99629296,7.66004,6313550
2016-12-18,4,1,0,0.11526,37746,790.530029,60524400,7.86532,5890020
2016-12-17,3,0,0,0.105842,62650,790.828979,78989800,7.87659,8502620
2016-12-16,4,1,0,0.114432,49515,784.906982,83608200,7.85821,5178610
2016-12-15,4,2,0,0.109837,38086,778.088013,81580096,7.82847,13184400
2016-12-14,1,0,0,0.121008,50948,781.481018,75979000,8.26523,7337220
2016-12-13,4,0,0,0.127959,30845,780.55603,81645600,8.42285,4486190
2016-12-12,3,3,1,0.129977,57019,780.086975,76571000,8.52221,9119700
2016-12-11,5,1,0,0.122134,41967,769.731018,57313400,8.19362,5545500
2016-12-10,6,3,0,0.125328,37027,774.650024,53843100,8.12516,8108370
2016-12-09,2,0,2,0.13007,54783,772.794006,68705296,8.44601,12916300
2016-12-08,3,2,0,0.134429,31065,770.809998,80111904,8.23051,16042700
2016-12-07,3,0,0,0.13745,51152,768.132019,96426096,8.38148,22229600
2016-12-06,4,2,0,0.136097,54376,764.223999,116218000,7.86893,50671200
2016-12-05,4,3,0,0.141459,71656,758.700012,106363000,6.82166,17344500
2016-12-04,2,1,0,0.14717,109462,773.872009,60557900,7.44368,8450790
2016-12-03,3,2,0,0.142444,121437,771.155029,69547296,7.92134,12112100
2016-12-02,3,2,2,0.141991,69742,777.94397,127605000,7.75996,18579800
2016-11-30,5,0,1,0.144636,63418,745.690979,84070800,8.58754,10626600
2016-11-29,5,2,1,0.149953,121979,735.604004,68511104,8.17412,17000400
2016-11-28,3,2,1,0.167994,92873,735.812988,61888600,8.72482,6046890
2016-11-27,3,3,0,0.17305,34618,732.034973,52601800,8.99847,8707660
2016-11-26,2,4,1,0.174141,53456,735.382019,54962700,9.32811,3505990
2016-11-25,4,1,1,0.174514,148809,741.648987,67807600,9.40205,7669720
2016-11-24,6,1,1,0.171955,252878,740.289001,85919296,9.23167,15987800
2016-11-23,4,1,0,0.167085,18866,744.593994,76543800,9.84362,4812310
2016-11-22,2,2,1,0.168892,30457,751.346985,129906000,9.90572,11284400
2016-11-21,3,2,0,0.173476,13977,739.247986,60802400,9.62082,3663210
2016-11-20,3,0,0,0.170999,6888,731.026001,154116000,9.57928,5173420
2016-11-19,2,1,1,0.169928,20977,751.616028,110608000,9.66276,5186540
2016-11-18,2,3,1,0.172177,170258,751.585022,87363104,9.47616,10816100
2016-11-17,4,0,0,0.17328,115600,740.97699,108579000,9.99118,6984700
2016-11-16,2,1,0,0.162529,52767,744.197998,141294000,10.0591,9533550
2016-11-15,6,2,0,0.173875,58217,711.619019,72038496,10.2175,6557550
2016-11-14,5,2,0,0.183786,161342,705.020996,62993000,9.96648,3573250
